trip_id,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,pickup_hour,pickup_day,passenger_count,weather,trip_duration
539,37.59597184021449,126.90347998993849,37.5957015533967,126.89624855918278,18,1,3,,11.282646932087715
540,37.578104533128396,127.01404406308917,37.586115453829365,126.8399291415315,18,4,2,,73.62003706543742
541,37.47237841792527,126.9323936100294,37.50003905161015,126.86667561738348,21,4,4,Clear,21.94568732735758
542,37.57281478019133,127.09559028408722,37.54067133254812,127.02814720703046,1,5,2,Clear,30.31272932720183
543,37.57946095923511,127.084207057271,37.434314722510976,127.02792373894619,10,3,1,Rain,56.32053517827449
544,37.40721766252914,127.0944611859102,37.59017131833197,126.9159796628509,2,0,4,Clear,81.45631630563491
545,37.575192473862025,126.92366887854963,37.45673533770386,126.90481253770736,0,2,4,Clear,43.354987436618885
546,37.48664892153672,126.81326077707183,37.43854786837546,126.92551838701085,9,0,2,Clear,44.5231181986903
547,37.562268793145996,127.0580892972347,37.41203171325813,126.8902510654242,20,1,1,Clear,87.20231126123586
548,37.422232798291944,126.93046590978241,37.51007426400735,126.98233829689264,12,0,3,Clear,37.804856815533064
549,37.43443740215518,126.99234846670068,37.589692758100796,127.05097474048951,2,2,4,Clear,58.692814813899936
550,37.59575522488333,127.05302820961096,37.42711765014023,126.80281208346695,6,5,2,Clear,90.0
551,37.48323610289342,126.98219192854314,37.424166060455654,127.08080212151143,4,0,4,Clear,38.78877712089046
552,37.559691067256104,127.02107086702976,37.454519526445246,126.83538601351226,1,0,2,Clear,69.40896570146317
553,37.55004882193688,126.87462448989753,37.53307877859662,127.0699118370462,17,0,2,Clear,81.23178491825924
554,37.557209854129425,126.85851645951455,37.509562701275705,126.87006718991118,13,3,2,Rain,17.869530237577926
555,37.55292447615663,126.96658077531538,37.41924139205605,127.07510977761345,19,6,4,Clear,70.61295073070745
556,37.5827919158724,126.99138374673875,37.48846004829606,127.0361993252731,1,0,3,Clear,38.669787348547416
557,37.51851737512372,127.06153448490345,37.41338645727663,126.8807507997354,4,2,3,Snow,64.06636787307094
558,37.48509096041327,127.04641959295333,37.570380695718235,126.80848289349824,12,5,2,Clear,83.04732213006079
559,37.58504597381007,127.09671589092686,37.421422355845685,127.01475296238117,6,2,3,Rain,51.429706159252575
560,37.471390562661455,127.08990601737439,37.49425966235662,127.04652882345262,9,0,3,Clear,34.300756995414694
561,37.526139757725645,126.98705293326815,37.50209271632368,127.00392922667216,19,3,4,Clear,33.66276921396732
562,37.57104361437673,126.95104134524297,37.50602525445256,126.91449989226982,6,1,3,Snow,31.903663223475043
563,37.58320348174591,127.02819281247643,37.521830982917685,126.8382176437923,22,0,1,Clear,72.379234722837
564,37.58988602423247,126.87841177503707,37.54031648417683,126.90411461661527,17,3,2,Rain,29.940117421368107
565,37.531986547640805,126.90571282829504,37.40087160132664,126.88057519042475,17,4,1,Clear,55.92600154591191
566,37.54404007318464,127.03013777451778,37.40618287347803,127.0169269124476,1,2,4,Clear,47.1737659960734
567,37.49950413930852,127.0849912136923,37.522310279190116,126.8478082750999,15,4,4,Snow,77.12712438671075
568,37.45697849810323,127.06860716447186,37.43642840872793,127.04586277577324,12,2,1,Clear,12.009449978606462
569,37.40323590510445,126.82185715967974,37.56636902282053,126.98358275465873,16,1,4,Clear,69.3478371143446
570,37.44440814708193,126.86957495214207,37.52550232978896,126.9447706013096,5,5,3,Clear,46.81251681820379
571,37.59599186874636,126.88198936861563,37.59608014573752,126.90806964216503,22,3,1,Clear,8.658806567646225
572,37.56127636597377,126.91495668835618,37.545600858078465,126.95224809804382,8,1,3,Clear,35.417572418806586
573,37.495807197020454,126.82121773037339,37.41814288247825,126.96204467394331,2,4,3,Snow,55.7223132729426
574,37.46871822136808,126.86926490477316,37.43419518850846,126.87109547248727,6,3,4,Rain,16.386544723151555
575,37.41286887438161,127.01484286590123,37.409309779451554,127.09662636870308,4,6,4,Clear,32.27320907471478
576,37.40202737308125,126.87333537581054,37.54823517312336,127.07286429746254,20,4,1,Rain,86.82615457768952
577,37.551012115012306,127.0827625411371,37.42536465699515,126.91723938807766,6,0,4,Snow,54.220840353435364
578,37.597114673321315,126.92691017538431,37.5327534987024,126.87620647539734,9,6,2,Clear,41.375980426125494
579,37.45076578245275,126.82990572723668,37.51107954885311,126.89211361357515,21,4,4,Clear,31.738899273397873
580,37.4549073533008,127.05280170789274,37.5266595281237,127.09405034091317,23,1,2,Clear,30.758812827437747
581,37.58693497439498,127.07465028278806,37.501733979618585,126.9221193659727,9,6,4,Clear,72.11664101446354
582,37.520412362999984,127.07843393262758,37.402605742180036,127.07357903007842,9,1,4,Snow,47.32000654737459
583,37.43476222590652,126.94817875672871,37.45064361514624,126.81770710547248,5,0,3,Clear,38.67594365660261
584,37.40913730247823,127.07615328846425,37.576996367345764,127.03303890481774,18,3,1,Clear,62.071021959359584
585,37.5127151621626,127.01275670625917,37.58585371363202,127.02863778082886,17,4,2,Clear,34.916111929682415
586,37.49051145540239,126.85868472332388,37.41944195766905,126.99529597979377,20,5,1,Clear,54.634771074479254
587,37.486418878373044,126.9599577259209,37.59052573968925,126.83633547742214,14,4,4,Clear,56.00993780702042
588,37.59385286065894,126.92985307028569,37.5341052103547,127.09441978308116,12,4,4,Rain,61.93977615570869
589,37.45257550313465,126.93531602139647,37.5845115147339,126.86383386915476,19,3,4,Clear,59.717804625528245
590,37.49759811883891,126.9239987222219,37.48023278761625,127.01291362417193,1,6,1,,30.10161160986964
591,37.442668802712824,126.85258225738666,37.420349008512474,127.02544285915839,21,6,1,Rain,65.55729623174366
592,37.46435783010084,126.91700983193962,37.46049065278678,127.02797567550064,9,1,3,Snow,53.408875127991124
593,37.55317867490408,126.95360040790538,37.53793630343949,127.04780150299455,22,0,3,Clear,37.388826637746476
594,37.439460098627904,126.8857022917349,37.559044299779785,127.09673722424944,1,5,3,Clear,68.644703560588
595,37.53529689638711,126.85305519871255,37.41002445658341,126.82879703076007,2,3,2,Clear,53.068350724011744
596,37.42592888801206,126.85947062316782,37.49739033401765,126.94165674425746,4,0,1,Clear,37.2131553910201
597,37.438114549193486,126.85789109255057,37.41287334043868,127.09245216078045,14,2,3,Clear,76.63909415104527
598,37.4046186619299,126.93402510317969,37.572722660845486,127.06462559408533,6,6,1,Rain,71.1001087469185
599,37.52609291744735,126.86272385306945,37.495267764955216,127.09718611494307,14,0,4,Clear,76.76662060288274
600,37.59806409753948,127.01519810822441,37.58296436525062,126.9747303667207,11,6,1,Clear,17.098039493005967
601,37.53129506833817,126.90068831840689,37.41571576257934,127.00185480942436,2,2,3,Clear,51.80543770199413
602,37.58466424521297,127.0818152895563,37.46609399695526,126.87914100627793,9,0,2,Clear,88.62543945080873
603,37.50528158124324,126.81881876007338,37.535307686622644,126.93749905255801,3,2,3,Snow,45.9699025665522
604,37.536057284169296,126.89298580706857,37.458717216204,126.80628464109617,6,4,1,Rain,45.953908980225755
605,37.58510659305101,127.02150512204693,37.568311708072194,127.01591623877792,10,5,4,Clear,5.0
606,37.41724380288301,127.00543501280778,37.59736673965385,127.07776321315568,16,3,4,Clear,60.50105323155962
607,37.5194874194883,126.926189664144,37.45624391986204,126.83364478635966,19,4,1,Rain,54.89194206484366
608,37.5151057950855,127.06105931319397,37.47221557290875,126.93631337761889,14,1,2,Clear,36.722958168362034
609,37.40663029770551,126.82141161193417,37.593469107930545,126.98695020429766,16,3,3,Rain,80.69492718680735
610,37.431239864208834,126.95272941126287,37.47161222131961,126.98965347038153,13,4,1,Clear,17.48357657059329
611,37.51046989488485,126.86012414102336,37.51119730266473,126.89195949873957,20,0,1,Clear,17.30898091681267
612,37.49953502437032,126.9121830269295,37.553848333246876,126.80593539790048,11,3,1,Clear,36.572156704134436
613,37.468765666008224,127.00971863981624,37.48766895087315,127.0663445633855,17,0,1,Clear,33.11145404490781
614,37.53954352488172,126.82969169912022,37.47452158982518,126.8275331194928,12,4,3,Clear,23.065204726390494
615,37.472046384153465,126.81313150021575,37.49911766921351,126.85330392100107,18,3,3,Clear,32.76448642641399
616,37.55377375224835,126.92624907711073,37.55590397660764,127.0888361803254,4,4,3,Clear,58.571927204765984
617,37.561847459421166,126.88142649455082,37.46243245544325,126.95011198097932,11,1,3,Rain,46.41017452457862
618,37.528915623947434,127.01615600096362,37.4701614994237,127.06221107949985,7,6,3,Clear,38.420706689127435
619,37.45579619299485,126.81966517831502,37.43782786076082,127.0690836662785,7,4,2,Clear,84.47118892675051
620,37.5605316202367,127.08995163135842,37.540323500016555,127.09683298590483,8,5,4,Clear,34.30235366876848
621,37.45035743893313,126.98622565576504,37.57989009380602,126.81221041781764,18,1,4,Rain,81.65404558322922
622,37.460601903859555,126.95037971176986,37.437147984179994,126.81590005757525,18,4,3,Clear,59.32142820636313
623,37.521761095503464,126.92376489800068,37.406917907412755,126.85721662483311,3,3,4,Clear,46.03074484584578
624,37.53780912662885,127.02470157183966,37.47625413165345,126.99691949029013,5,0,1,Clear,27.029339905415547
625,37.474258069291245,126.90689713573117,37.48203095299581,126.87858977040041,22,3,4,Clear,9.571242567793936
626,37.51827753311405,127.03308437373288,37.52917270535624,126.94868749730995,11,4,3,Clear,32.72203122313276
627,37.4495977228088,127.01320775424406,37.417118199797635,127.03590723982693,0,5,2,Clear,25.995180476996353
628,37.55896303855951,126.96540468817953,37.56429968113995,126.8557375401996,17,4,4,,39.89311135824681
629,37.598425630886986,127.06660174786064,37.514797361427334,126.8857653684615,18,4,1,Clear,76.93274182962239
630,37.53967359454483,126.9037957370994,37.509194183751774,127.01825769196238,16,2,2,Clear,34.92733535391267
631,37.463873041215166,126.81735504991272,37.463272606743,126.80230576162855,2,1,4,Clear,14.462752408136975
632,37.46975148133869,126.9128603462321,37.473053502626755,127.02721413079084,3,0,1,Rain,45.02610738487577
633,37.406105091964754,127.06260047443972,37.411085450106846,127.0028834494359,13,1,1,Rain,22.339042813725996
634,37.52939064388728,126.82319469384387,37.55075095551258,126.83887582013807,5,4,3,Snow,13.253943766831664
635,37.52000423226409,127.02894589230236,37.52094731268511,126.87315745176268,4,4,2,Rain,47.332620896151695
636,37.590917724779466,127.04757768708672,37.59528570150708,126.80462129402584,5,1,4,,66.109865943011
637,37.480426907054316,126.9283858118072,37.47071235452106,126.9744239738332,12,1,2,Clear,17.76459046335195
638,37.58658481972702,126.85835580777459,37.533248743111265,126.91912800726378,8,5,1,Clear,38.1888295869924
639,37.55204957256178,126.9066546854308,37.583909059428365,126.92702994973857,16,1,3,Rain,16.560461475957286
640,37.45760062370027,126.91954149665604,37.542336177817184,126.83095548272517,14,2,1,Clear,25.38333414915509
641,37.40328657460362,127.07967766217034,37.40806210493909,126.90569277223689,14,1,4,Clear,48.588334521414865
642,37.54533223183562,126.88538674178244,37.52644736050912,127.07569946473618,18,4,2,Snow,66.9588070970315
643,37.499269547662735,127.09178378582155,37.50907820285689,126.81942089480023,7,0,4,Snow,90.0
644,37.5923711995605,126.83264613211429,37.49986266765936,127.09248743775682,8,3,4,Clear,90.0
645,37.404421029697495,127.09220882654044,37.51060879352503,127.05440289164547,1,5,1,Clear,33.002233144228434
646,37.5043809635367,126.86699578309381,37.49211316536771,126.8608969669807,13,1,4,Rain,7.730731878262922
647,37.55776462527977,126.85032791840571,37.53836644652875,127.01162656970172,13,1,4,Clear,50.843782730432935
648,37.557954539540184,126.83603013060417,37.4029825805602,126.82728396799799,4,1,4,Rain,61.72559425443522
649,37.534411894861094,126.89487762727198,37.43771194250758,126.8478997182867,2,5,3,Clear,35.3281410484734
650,37.47887449538902,126.98496848354168,37.473077125753385,126.94638835763514,9,0,4,Rain,24.568816945001373
651,37.41344853965298,126.99989900499332,37.49053345405561,126.92013682022088,1,6,2,Clear,34.19715657743713
652,37.460351814648206,126.91098653110667,37.426097269600454,127.04450861726619,12,1,1,Rain,36.84891242116589
653,37.53023047713336,126.86922743017055,37.56402919551146,127.08177649046648,10,1,3,Clear,72.79827958369549
654,37.554211782431494,127.09850865276057,37.58587827428561,127.08284462190689,10,5,2,Clear,14.266490082644866
655,37.56347603857473,126.88117614309081,37.550243097872226,126.84410087290452,8,1,3,Clear,24.867959242429045
656,37.55481624808484,126.91348715592004,37.58576360966575,127.00586842423692,20,6,4,Clear,35.13995651520594
657,37.46475835176234,126.94429385873295,37.54864427451701,126.97123607998732,8,6,1,Clear,33.54280741129558
658,37.5388178049606,127.02187641732642,37.48821120376088,126.91106909623566,11,0,2,Clear,50.39784186076818
659,37.59381575108448,126.84562841975533,37.478626594672356,127.09844855364285,0,3,3,Clear,79.24436830198303
660,37.42730032242915,126.87984024845608,37.43327987637927,126.93681354174188,19,5,2,Rain,43.06761396439358
661,37.5462722765,127.09907170398532,37.41728940820585,126.99959940320569,16,5,1,Clear,53.79067670697239
662,37.48199620451422,127.04754771508807,37.44392365640901,126.95085251132933,4,4,1,Rain,34.244665893012495
663,37.44499872984783,126.93316199140986,37.506427146446846,126.83087118112124,11,0,4,Clear,44.15122007012608
664,37.4640085071431,126.83260674132305,37.426989430222605,126.84233007101552,10,1,3,Clear,14.750506782611932
665,37.43329440338485,127.06001259989038,37.590232709207115,127.02504297823813,20,2,2,Clear,57.89515114729871
666,37.56306847460759,127.03490126454636,37.44370049141029,127.04050515781823,15,0,1,Snow,42.3893765402685
667,37.47749228902185,126.97420631173478,37.566726279065186,126.90914543424952,6,1,4,Clear,41.69392343584906
668,37.58752386988074,126.92133713216208,37.56376379257135,126.82008774534991,22,5,3,Rain,41.40049947950242
669,37.59327721108962,127.08068442579177,37.42824076617767,127.08710162783318,7,1,4,Clear,63.67682500505704
670,37.59314847087044,126.88869826476436,37.542148569524144,126.94912171905906,21,4,4,Snow,33.54377644869503
671,37.43114228093667,126.896274237963,37.564822767380356,126.84024449749157,18,0,4,Rain,63.073872109025835
672,37.46927721159418,127.0626603448098,37.576857472355535,126.85953794254351,14,0,4,Snow,80.62561090184582
673,37.462076971874005,126.98790273619463,37.59079592083633,126.81360805557883,4,5,4,Rain,68.16561964208863
674,37.584535729570426,127.08527013064518,37.5860206928912,127.01295676494657,8,4,4,Clear,43.527082810216484
675,37.417295043537415,126.9935033623919,37.46222741150403,127.0112282274765,20,5,4,,15.625154324021779
676,37.51772308344714,126.80989726648677,37.45353118932558,126.98075132088039,18,2,4,Clear,61.71930466842467
677,37.497074496774616,126.8530388283161,37.4795060832588,126.96389008482869,12,6,4,Clear,31.846327707759297
678,37.59525390811027,126.88454258045768,37.49300125363389,126.91444726660009,6,2,3,Clear,35.30137593918921
679,37.59265992503926,127.06017823945861,37.446777003384604,127.08519007690445,0,3,3,Clear,50.716206884012664
680,37.484799720128336,127.04925664817146,37.41721663920485,127.04015636930771,2,3,4,Rain,25.5376473523228
681,37.48827480668968,127.03709811855155,37.53131728457735,127.07228651965245,6,4,2,Clear,25.61224416463682
682,37.47690697969289,126.96606128614691,37.434848156837035,126.89349778816887,8,5,1,Clear,34.1583935589873
683,37.55783442833597,126.84168798482406,37.58297993641202,127.09348510623431,3,0,1,Clear,89.5370977255282
684,37.420036219560686,126.83936022984815,37.4575369606216,126.84960508955012,20,6,2,Rain,23.389057951960503
685,37.42322938018948,126.83782758505714,37.43953724818059,126.81688175983732,7,1,1,Clear,27.639569380341122
686,37.54093855809666,127.05638359693384,37.438831630482554,126.89595213743848,19,2,3,Clear,80.37636934361699
687,37.403337352427606,126.8424671264437,37.457893698766,126.86038607374797,17,5,4,Clear,26.46350741761829
688,37.53420595322649,127.04255822427345,37.52243315786566,126.9552570572432,22,0,3,Clear,34.922067737127485
689,37.42573920606993,127.05342486875905,37.59566339782692,126.9050597792359,1,5,2,Clear,76.37604486576862
690,37.55723711580816,126.83151024329167,37.497253708897276,126.85152383343912,13,3,3,Clear,28.807218163608614
691,37.547927689683746,127.07060094839981,37.51993559681872,127.05327749554887,5,2,1,Rain,19.1101470466532
692,37.43645205977805,127.0692614481703,37.56851987746864,126.95239115635049,6,1,1,Snow,60.12874765120918
693,37.55138654157003,126.9914635308575,37.46680748892953,126.83285898151215,23,5,2,Snow,60.946542540477
694,37.558046116351804,126.95390288381334,37.43597533450438,126.82259993706792,20,3,4,Clear,64.74602679817303
695,37.58511242303245,126.99419167815404,37.48672539721554,126.91495413533276,0,6,3,Clear,39.78142974435172
696,37.54488893220723,126.92144484967905,37.46373853443562,127.0723948727657,15,6,1,Clear,58.248603203075895
697,37.57352023401258,126.97659808197763,37.57322594162549,126.95239996987854,2,6,1,Clear,9.494986938421757
698,37.52749594762973,127.09085757980716,37.59558796925303,126.8417406172986,14,6,4,Snow,81.71609971721921
699,37.52510327378218,126.83398693161861,37.53766335816546,126.87398968280701,21,1,1,Clear,5.0
700,37.53506879433544,126.87013725604467,37.53075215197153,126.81484396580521,10,3,3,Snow,17.285656649387963
701,37.48127028146456,126.95722707422475,37.54284423412241,127.0495520853527,4,1,1,Clear,36.110614957268155
702,37.44571475359107,126.87758256512487,37.493533168196436,127.08381568161866,16,6,3,Clear,66.39556202391451
703,37.482662938988696,127.09783083140822,37.52575890318272,126.82334414250995,15,5,1,Rain,86.68735878773359
704,37.518678043714516,127.01608111245034,37.41425220018102,126.85189429694152,19,2,3,Rain,69.44950734898146
705,37.5380010680612,126.93019292636862,37.49868977659868,126.85132067092374,20,5,1,Clear,29.775688059317368
706,37.49134072442005,127.07082253304284,37.466473324072936,127.04111186126698,17,4,3,Clear,34.05033329596418
707,37.46602208652318,126.84333408005129,37.41063606881558,127.05178169045685,4,1,2,Clear,68.21131754115322
708,37.44937821240417,126.88637149405433,37.50895526156512,126.92578210663717,18,2,2,Clear,44.9208008929552
709,37.436639801336625,127.08677997858082,37.472051295408605,127.0907990944554,7,0,2,Clear,31.854182456587004
710,37.495273984841276,126.96709158220375,37.51812277096282,126.87784302772238,13,0,1,Clear,29.702845397006577
711,37.5412781707072,127.07619892000432,37.50263601365567,126.95753606398401,10,3,4,Clear,45.285737787203026
712,37.56596963509612,127.09526223635493,37.455243931279725,127.09888654384049,14,6,4,Clear,31.670292800399956
713,37.469062396812085,126.90806782583805,37.50799669098908,127.0481311510156,0,6,3,Clear,43.34269597311106
714,37.5222328536131,126.97294549368479,37.47575482232358,126.9461553987717,19,5,4,Clear,33.652583563314515
715,37.49554160447167,127.05400839435538,37.58422321518077,126.83255768062374,11,5,1,Clear,79.10698377644268
716,37.593252435286296,126.88182232672406,37.47512666049233,127.07130560840687,10,4,3,Clear,80.05329756498259
717,37.57647857491326,126.93402627188236,37.408029982375716,126.9626377442307,14,3,3,Clear,55.44388721465107
718,37.576454690009015,126.84599590656121,37.55271455056876,126.89250423768519,8,5,1,Clear,31.54290244554774
719,37.51584021806303,126.9957611055739,37.592736677846574,126.93536562983844,11,5,3,Clear,34.82266990535124
720,37.48736651792574,126.80125832162733,37.43387676402003,126.89327846682566,0,1,4,Clear,45.89888694030444
721,37.530371423437614,126.93479248579514,37.5945566741355,126.96531664723094,21,4,2,Clear,33.03365448647241
722,37.43193048814806,127.07874349759565,37.52343877143835,126.88188073919636,21,1,4,Clear,72.0508231958197
723,37.57659454782766,127.06919073849758,37.5694771642885,126.9337950683082,1,5,1,Rain,49.64415784968327
724,37.454246552687685,127.04113093570305,37.49457906715111,126.92787807891538,16,2,2,,42.814590241949276
725,37.5653798179402,126.84234773194925,37.52450431628644,126.98482076105866,0,4,2,Snow,54.84007474176722
726,37.45970020771136,126.95607801662855,37.568211572298104,126.80424980570962,9,6,4,Rain,75.29454230580482
727,37.50440390949373,127.01574173257657,37.59656000893306,126.97962535980412,12,0,2,Rain,33.18384084029393
728,37.55445526580838,126.83035207421938,37.43695945670637,126.97793413284951,14,6,4,Snow,62.0897594782336
729,37.47874778157266,126.84410118544814,37.579749324098444,126.91768648444337,4,2,4,Rain,43.29858534916198
730,37.471600755080864,126.81201970523936,37.533454379870626,126.8740698171564,10,6,4,Clear,32.043244328096904
731,37.57757444071298,126.89692208613796,37.58937222804194,127.05177539825155,20,2,1,Clear,49.051608495412076
732,37.413781798560315,127.06319670055643,37.463621361283174,126.90343502649885,6,1,2,Clear,56.8910856375699
733,37.56830685659889,126.95224273251021,37.44851878810667,126.89351882722089,3,3,1,Clear,42.477131126362856
734,37.585639690381385,127.05598121312397,37.47310469228283,126.93895008941422,19,5,1,Clear,62.78158821351643
735,37.51263219129002,126.82509505154566,37.57689986108782,126.8833969574911,10,1,4,Clear,30.438001025076712
736,37.53919411822205,126.81683081929894,37.49192653991152,127.04922900274354,6,2,2,Rain,77.49409683948761
737,37.572289558908885,127.04117032074068,37.5902951359058,126.9694844277527,13,4,3,Rain,33.30212158039103
738,37.48710557513388,126.94932504758343,37.44846801891668,127.02631373399163,6,0,3,Snow,34.392310486365666
739,37.5757575840899,126.94127871332262,37.44410843563791,127.0236146794233,23,2,4,Clear,57.13350985265487
740,37.4744522687754,126.94269478300575,37.53568113603159,127.03646219299925,9,6,4,Snow,57.45961185251042
741,37.46129428337076,126.91432137686486,37.45833267116732,127.06076175482801,15,3,1,Rain,46.014273892622754
742,37.59664010826173,127.06592152952346,37.425830968022204,127.07583918869834,6,5,2,Clear,59.88519580613729
743,37.40622959932985,126.95629913900771,37.475187666044256,126.9150827184878,21,6,4,Clear,32.85715788982145
744,37.463912159375,127.09216621119002,37.45323315422939,126.9331152533798,10,3,1,Clear,54.10226527859205
745,37.49171001257303,127.0539577843376,37.48259627497688,126.81501766852983,18,5,3,Clear,90.0
746,37.46217685475037,127.02127130499817,37.43730219918171,127.07771191328308,3,5,1,Clear,23.94141628450658
747,37.45643257823823,126.99086239451351,37.59139658010566,126.97614356288135,1,6,1,Clear,49.083249784763915
748,37.474136145445414,127.05055106656853,37.56032979049776,127.01369434349292,15,4,4,Clear,26.040630875688418
749,37.47961219978905,127.06451921250623,37.568180252845096,126.93080157642119,1,3,4,Snow,53.127389544661185
750,37.41432081415926,126.83997225944042,37.459558258223744,126.94215437584761,7,4,3,Clear,52.066159588188754
751,37.55504839391812,126.90792229442489,37.57135173983229,126.96295293573313,10,3,2,Clear,27.360539064611388
752,37.43364936867332,127.0416346873047,37.518156785064356,127.03860703397538,5,6,3,Rain,26.064363665839043
753,37.40820430947908,126.86639169862885,37.41134626736667,126.9838905772988,20,1,2,Clear,39.85321916595589
754,37.51807583185904,126.97585941945577,37.43065228766289,127.04336309718053,17,5,2,Clear,44.81964833073225
755,37.53371872737649,127.03413515294864,37.48919251705855,126.86500581127346,16,0,4,Rain,55.52850932549427
756,37.55205583284039,126.86718136493394,37.47875699467982,126.86175165652351,18,5,3,Clear,40.629605261207644
757,37.41755686385156,126.92060422516076,37.55905570664844,126.86204407923066,10,0,1,Clear,56.1188046321153
758,37.434344997515346,127.07453470235623,37.57473388218615,126.8014531541263,5,2,1,Rain,90.0
759,37.43646348201374,126.90680070774725,37.57298609471707,126.85371909369672,11,2,3,Clear,50.05749332833386
760,37.51872805515197,126.98141597938937,37.4750578235025,126.83562407393144,11,1,2,Clear,47.40307923759903
761,37.577944282723095,126.9301534585618,37.52715491062217,126.9361263080691,11,6,3,Rain,19.645102120652716
762,37.54128540992405,127.06311020715087,37.499418249059886,126.83817221411333,4,6,4,,86.32629197289118
763,37.462941485235525,126.92724428391504,37.57778385004269,126.92475550471,5,5,1,,32.46791608610975
764,37.570632037098285,126.90776828081206,37.577794382975725,127.09985093457362,14,1,1,Rain,56.6261220421981
765,37.5339587218221,126.85198176126968,37.41077444984422,126.95101011631685,6,0,2,Clear,53.29186894866131
766,37.53768940896494,126.90477266484433,37.51442802988851,127.07739415101004,6,2,4,Clear,60.78849319619357
767,37.59147202807511,127.00086631703928,37.500693259429596,127.01057248271835,2,2,3,Clear,36.70660916467424
768,37.59007292825817,126.85274324948244,37.55407843073115,127.06829621905725,23,5,4,Rain,72.00203174676966
769,37.47713453801264,127.0116122586183,37.439161612150485,126.98767420323642,7,6,1,Snow,20.869043498780826
770,37.52716699932613,126.80319410919368,37.538999659970216,127.04302836312785,10,0,4,Rain,75.93983321805459
771,37.44040405929516,126.91008590162079,37.547721940213755,126.89084010879043,18,4,3,Clear,40.88023885859744
772,37.482382450791036,126.93978044918202,37.40534920310711,126.91157267264819,21,1,3,Clear,31.585330809990054
773,37.4546825961742,126.82883610142551,37.48625366060986,127.08807794277867,0,2,3,Snow,85.62613456462464
774,37.47347299008101,127.00522921997145,37.5957893100343,126.8802601380664,1,0,2,Clear,56.8287306831122
775,37.53508127273748,126.83082707280711,37.4601209026362,126.92641160533368,17,6,1,Clear,47.526706949154395
776,37.442049035464095,126.82698853723716,37.576906439302384,126.995347638702,20,1,2,Snow,65.61860968165475
777,37.43606579584167,126.91037992896935,37.517378002725685,126.9177209583453,21,5,1,Rain,21.376901243474087
778,37.47586768073508,127.02148952146123,37.4593088578454,126.8062835107501,18,6,1,Clear,81.49549684455046
779,37.41962758704621,127.08910248789299,37.567197416937944,127.03766912002904,19,0,3,Clear,79.72405546272113
780,37.56277874898171,127.03280534997832,37.59813234167174,126.9006947222145,12,5,3,Clear,45.51733570955198
781,37.591699718440765,126.93980140717073,37.54840116501382,126.8682994343041,17,6,1,Snow,39.97637346019456
782,37.5602673499501,126.88177920677087,37.412258784351984,126.95166971247653,18,6,3,Clear,67.18861260688773
783,37.50628161226952,126.89042411984185,37.4104821202567,126.8025297615519,7,4,3,Clear,48.25117186045426
784,37.53482732775353,126.88510958784956,37.49831110787833,127.05916795347983,14,5,3,Rain,52.77480503003498
785,37.561115676652506,126.88349683402738,37.4012133853055,126.87840498839986,20,3,4,Clear,49.90037697662927
786,37.41364567965052,126.8207287963188,37.535189687944936,127.07682404317192,17,2,2,Clear,90.0
787,37.483624799770126,126.86613377241979,37.40326046478029,127.00332702313067,9,5,4,Clear,64.36730828682512
788,37.42875608667477,126.83237824492358,37.59461301220654,126.96459464803002,14,5,4,Clear,67.83563199765037
789,37.418148596673284,126.80221213295398,37.57612649645789,127.04187662882235,9,1,2,,90.0
790,37.551794611857204,126.88568050874167,37.56307567222846,127.09797694194518,17,6,4,Clear,89.3218788581114
791,37.57161417055219,126.90565741021699,37.562482432586926,126.87536270376452,19,6,1,Rain,30.173175406862125
792,37.416759166678304,127.07823002520259,37.56687501747131,126.9065288336995,5,0,3,Clear,68.33139881294102
793,37.435760362535774,127.09844651001407,37.48685119620801,126.9453273651972,0,0,4,Clear,44.008620222668114
794,37.44416422953906,126.97383126615327,37.55837133177879,126.9618432950983,13,1,4,Clear,30.728497853819626
795,37.57139061952644,127.07029505344317,37.47343006253172,126.96589118702595,19,2,3,Clear,64.29485548528068
796,37.58271379296398,126.98546781021382,37.5696772726845,126.96469175145393,2,5,3,Clear,8.569245585681141
797,37.55299501516173,126.94927337257077,37.523593242158725,127.048472485102,0,2,2,Clear,40.13127234788964
798,37.55927535112692,126.81280497436525,37.47166900499607,126.92138019148474,21,6,1,Clear,44.57953540815768
799,37.468537830676475,126.81337883689304,37.54909463314921,126.80329136225097,9,5,3,Clear,41.296046270941645
800,37.481662944691834,126.80923923479239,37.44856485694419,127.0627080959564,16,0,4,Clear,85.19160612767625
801,37.456097853570895,126.8450240956668,37.59293278775507,126.99867565585508,0,2,2,Snow,62.810479664286895
802,37.59167602517214,126.82307060313273,37.53294903125095,126.85684445808282,15,5,2,Clear,29.437707673919544
803,37.545531283753846,126.85840359303747,37.4802404156698,126.80888026875576,22,3,3,Clear,26.28570117908709
804,37.468269149487654,126.95576295541679,37.51014563680779,126.89473395718015,0,4,4,Clear,23.694382696093626
805,37.42713506210869,126.95096025920189,37.547513630128236,126.83733432017047,2,4,3,Clear,58.76598861421728
806,37.438961941385585,126.90325483701234,37.559464429692795,127.06904765071872,4,3,2,Clear,69.64810901862859
807,37.44081672380842,126.99979252101855,37.59499173947247,126.88335990367153,18,2,4,Rain,77.26024230502975
