route_id,origin_lat,origin_lng,dest_lat,dest_lng,departure_hour,departure_day,vehicle_type,weather,traffic_level,road_type,has_toll,arrival_time
426,37.61597522309149,127.01771369995728,37.636865659690635,126.91704729625508,20,1,Car,Clear,4.0,Highway,1.0,15.906713183839186
427,37.58700986221097,126.93418758621938,37.61008856588882,126.84692884101186,9,5,Motorcycle,Cloudy,5.0,Mixed,0.0,32.21545098352869
428,37.46533253225449,126.87578542741826,37.499530239361974,126.90008908155419,8,1,Car,Clear,2.0,Mixed,0.0,5.441870474025972
429,37.43709224033297,126.91503981331259,37.4793258971373,126.82866453569181,11,0,Car,Rain,4.0,City,1.0,30.614550111908446
430,37.639689183538145,126.8371509443335,37.57593031878032,126.91918849815362,22,2,Truck,Cloudy,4.0,Highway,1.0,17.23346016915945
431,37.60682972296281,127.08902770686446,37.502014755712516,127.04363986499489,5,5,Car,Clear,1.0,Highway,1.0,11.815040348315128
432,37.5558798872943,126.8482161945899,37.46367674935816,127.08086863888838,20,1,Car,Clear,4.0,Mixed,0.0,56.60606601348208
433,37.48756753279962,126.84742995949706,37.4042349669896,127.00396287041472,21,4,Car,Rain,3.0,Mixed,0.0,39.44345316080473
434,37.59696987486579,127.1106691283209,37.55596800327707,127.05152340266609,2,2,Car,Cloudy,5.0,Highway,1.0,7.890758258888917
435,37.49395539309433,127.04118923537838,37.57948158507533,126.8176548204434,22,5,Car,Clear,2.0,City,1.0,32.61597832081059
436,37.574793094538926,126.88970604675363,37.62955351068254,126.86834467890507,15,2,Car,Clear,3.0,City,1.0,11.46269525429316
437,37.536114031800764,126.89538093081059,37.448652271852026,126.93482038739705,1,6,Car,Clear,1.0,Mixed,0.0,13.466303609568682
438,37.53763961953235,127.10329583752917,37.59656596788326,127.10278926848854,8,4,Car,Rain,1.0,Mixed,0.0,11.837259594204973
439,37.53289088319579,127.00559313712417,37.409715040587876,126.91169630088015,12,3,Motorcycle,Clear,1.0,Highway,0.0,5.730675364340064
440,37.64359217163937,126.94608956543048,37.45070299514558,126.81954643146585,7,5,Truck,Clear,3.0,Highway,0.0,36.08356095441809
441,37.625004976560646,127.11424809088243,37.631862782871764,126.87483513969434,19,2,Truck,Clear,2.0,Mixed,1.0,35.42549242695705
442,37.51116898079059,126.87207881019623,37.46708910537488,127.06516987416005,0,1,Car,Clear,2.0,City,1.0,20.714041311395977
443,37.6356437424092,126.99041446798712,37.54597553479434,127.07276274843856,19,2,Car,Rain,3.0,City,1.0,20.632685233293714
444,37.56349707362476,127.12544957999226,37.54589376209954,127.0088449942769,17,0,Car,Clear,1.0,City,1.0,17.403694083812688
445,37.61037045801978,126.96773172417313,37.484792488286665,127.14617691785494,16,4,Car,Rain,2.0,Mixed,1.0,45.18121546907096
446,37.60362295945721,126.90277717980103,37.52706242840987,127.02534924513492,15,2,Truck,Cloudy,3.0,City,1.0,21.862730892653424
447,37.64030294028543,127.14804222012728,37.48209539108666,126.88364140126804,14,1,Truck,Rain,4.0,Mixed,0.0,96.29750531373949
448,37.44978328017632,126.98392096561757,37.54551391886162,127.00994101182549,12,6,Truck,Clear,2.0,City,,26.34264996925449
449,37.57582859407585,126.94385509775204,37.44733915652698,126.81613899440872,4,4,Car,Clear,5.0,Mixed,1.0,55.00846882698379
450,37.63604636320565,126.91584855485785,37.64135702729008,127.03177642854394,5,4,Car,Clear,1.0,Highway,0.0,5.0
451,37.415815402808775,126.91220961679242,37.531371626363764,127.12860603915972,13,3,Car,Cloudy,4.0,City,0.0,54.22531543668737
452,37.630829902835295,126.85599151404523,37.50588711759282,127.02932742083401,16,2,Car,Clear,1.0,City,1.0,25.147104328838864
453,37.63331147174993,127.07304355652025,37.4407899509834,127.02210725460044,19,1,Car,Clear,4.0,Highway,1.0,30.72156518745952
454,37.526861615150615,126.93914169867489,37.54214801208763,127.00246660808762,17,1,Car,Cloudy,2.0,City,0.0,9.767164075889562
455,37.57287423141353,126.99878371174083,37.432421635329774,127.03004485274575,1,3,Car,Clear,4.0,Highway,1.0,29.01426516121945
456,37.40367121640948,127.0362602049797,37.57531944243978,127.11411737568592,10,5,Car,Clear,5.0,Highway,0.0,33.2634388429435
457,37.405564569398074,126.98321500751038,37.55857765175169,126.81525979453826,1,5,Car,Clear,2.0,Mixed,1.0,30.863283799223705
458,37.40434580795583,126.90728259740767,37.536976842884364,126.81636717942258,8,2,Car,Clear,1.0,Mixed,1.0,19.094448884462462
459,37.51273733222703,127.0720958166968,37.49958154392154,126.8127617996218,15,4,Car,Rain,2.0,Highway,1.0,39.667371912812385
460,37.42868118640708,126.9863396252149,37.51481080639524,127.14109634090254,7,2,Car,Cloudy,1.0,Mixed,0.0,23.862120505978226
461,37.597206371197075,126.8500706273287,37.531879811203574,126.8065780139737,21,3,Car,Clear,4.0,Highway,,18.689730465571287
462,37.458586402239256,126.88504769664452,37.45543887831599,126.90199958315806,2,6,Car,Clear,5.0,Mixed,1.0,5.0
463,37.43981351938637,126.87328893621135,37.477264152397034,127.12727936647873,23,6,Car,Clear,3.0,Mixed,,51.87627144996338
464,37.48605258770971,126.96649186292734,37.61290905714975,127.11555219527693,17,0,Car,Clear,4.0,City,1.0,47.814810943430366
465,37.45570033947517,126.8308850588208,37.416896499407805,126.83963849621038,14,2,Car,Cloudy,2.0,City,1.0,5.0
466,37.58126896622441,127.0202349418872,37.59898782718601,127.06134609812874,1,0,Car,Cloudy,4.0,City,0.0,11.451899167937187
467,37.489835552652615,127.10331612176903,37.494104504771805,127.05575529131677,16,0,Car,Clear,2.0,Mixed,1.0,5.1367852533646845
468,37.59444309556378,127.03669135426594,37.49995581025311,127.04109116691448,1,0,Motorcycle,Snow,4.0,City,1.0,29.28555402196158
469,37.60401720467693,126.89261626006554,37.49368289445393,127.08661004452723,0,2,Car,,4.0,City,0.0,61.97977102921798
470,37.547321609212304,126.96529039898158,37.55001384220963,127.06498903699217,23,2,Car,Clear,5.0,Mixed,0.0,35.241838261863165
471,37.55580878062825,126.89417509140162,37.5145668161132,127.1300700183127,21,1,Car,Cloudy,2.0,City,0.0,25.170136149758903
472,37.471213157923415,126.91846205576361,37.50868498659909,127.13538829228924,13,6,Car,Cloudy,5.0,City,1.0,72.5802931532626
473,37.56129121188774,127.05756891312606,37.43007337285297,126.92653083398864,7,5,Car,,4.0,Mixed,1.0,41.88070464361677
474,37.526869929454236,127.00233448929649,37.63557956229111,126.84688810978128,1,1,Car,Clear,4.0,Highway,1.0,29.761048079935925
475,37.57521735918403,126.86720384808957,37.59646020115285,127.13210610727616,10,5,Car,Clear,2.0,Mixed,1.0,43.72713944159202
476,37.56721862075779,127.05841845437789,37.52019022568686,126.9003712935815,4,4,Truck,Clear,5.0,Highway,0.0,29.444859684158445
477,37.57348529224048,127.14519662226459,37.43969016490985,126.80096108500409,5,0,Car,Clear,3.0,City,1.0,69.03614321814206
478,37.61341192312772,127.0724584009911,37.633631058165506,126.84031040431552,6,1,Car,Cloudy,5.0,Mixed,1.0,71.44076927120577
479,37.547661371700045,126.9581370920424,37.44446683146008,127.00204179736548,2,3,Car,Snow,4.0,Mixed,0.0,39.82725905885408
480,37.59483831044272,126.87797154469457,37.43855547261719,126.89688346449358,11,1,Motorcycle,Cloudy,1.0,Mixed,1.0,14.512499371235027
481,37.48169716492664,126.89853479534393,37.445970802613125,126.97888501741356,2,4,Car,Clear,5.0,City,1.0,36.154913666457404
482,37.59820199512323,126.82201160942192,37.42297502842605,127.06508327378155,13,5,Car,Clear,3.0,Highway,0.0,43.80239498407131
483,37.47872129014366,126.90637749709153,37.44125931525641,126.8603284246788,9,6,Car,Cloudy,1.0,Mixed,0.0,12.647409438862224
484,37.49085574248542,127.02814947085295,37.560809775520404,126.80047348785264,6,5,Car,Cloudy,5.0,Mixed,1.0,81.01985477534666
485,37.61865928373024,127.05698711095776,37.45254707792633,127.06558905119465,21,5,Car,Cloudy,1.0,Mixed,1.0,21.146827421004886
486,37.46278193845822,126.99197447465588,37.51126549420659,127.02932784486124,0,3,Car,Clear,4.0,Highway,1.0,8.572174872127203
487,37.584534200046626,127.11047192492015,37.53690981058569,126.91942368199673,20,5,Car,Clear,4.0,City,0.0,42.144965370866075
488,37.4584074078292,126.85898862483259,37.57151745933684,126.85983041933787,11,4,Car,Clear,3.0,Highway,0.0,12.742116279531848
489,37.46046042569444,126.9853578502133,37.443444877491515,126.81077047358583,23,3,Car,Clear,2.0,Highway,0.0,22.91203800035931
490,37.55089174497195,126.84230737092916,37.52954944534026,126.8927350353606,22,3,Car,Clear,1.0,Highway,0.0,5.0
491,37.40879169141835,126.89002702258071,37.64106576764846,127.14576368702379,7,3,Car,Clear,3.0,City,0.0,72.65886841941152
492,37.56237328694625,127.12279881837135,37.51181495510864,126.918131228749,0,4,Car,Rain,5.0,Mixed,0.0,101.29653320269585
493,37.58416561967029,127.1338513664271,37.555453886409694,127.07965072777323,18,1,Motorcycle,Clear,4.0,Highway,1.0,10.95819705991519
494,37.6286173229431,126.85052119085616,37.64619333287012,127.06344969184197,15,1,Car,Snow,5.0,City,1.0,93.40311265449411
495,37.588245907542536,126.95010886100798,37.51152336064941,126.83402980541132,15,1,Car,Cloudy,2.0,City,1.0,22.595719047760216
496,37.6108852242243,127.06381524202764,37.51723584739808,126.88729755162221,4,0,Motorcycle,Snow,1.0,Highway,0.0,20.136553092319364
497,37.45857151911904,127.03612861404817,37.585265223873634,127.10058062664551,12,5,Truck,Rain,3.0,Mixed,0.0,33.97875428712166
498,37.47804396111612,127.04253015378497,37.490153080483005,126.93098465554338,23,5,Car,,2.0,City,1.0,18.63348477286886
499,37.63632087621913,127.01334724579438,37.44384945942181,127.05263457010336,7,4,Truck,Cloudy,1.0,Highway,1.0,18.901605777454275
500,37.55465279772571,126.86521870867828,37.426467684212284,126.91647128510424,18,2,Car,Clear,4.0,Highway,0.0,30.79675041484539
501,37.56759450050296,127.07689326077633,37.58610786582142,126.92901337434598,10,5,Car,,2.0,City,0.0,32.25096694286301
502,37.56803803907997,127.02391852394805,37.52324588521041,127.01097049615355,19,3,Car,Clear,5.0,Mixed,0.0,17.909252445476323
503,37.64888575450502,126.98662665596193,37.4802342793849,126.88239386136934,13,1,Car,Clear,3.0,City,1.0,28.21392485068632
504,37.57768535064857,126.82727533248695,37.42998443062154,126.9653323801484,19,6,Car,Clear,3.0,Highway,0.0,23.36827915409641
505,37.59058935324462,126.85983113424251,37.63470119604103,127.05347437802959,5,2,Car,Cloudy,3.0,Mixed,1.0,38.10762117335278
506,37.6283656507342,127.06847474068861,37.42932491189727,126.80490719733812,11,5,Car,Cloudy,2.0,City,1.0,53.53402320352053
507,37.478149403693756,126.9321239620758,37.646816733455886,127.11250373102675,15,1,Car,Clear,2.0,Mixed,1.0,32.506769598294234
508,37.60567552300847,126.99546225344108,37.55284118215763,126.9702359160251,9,5,Car,Clear,4.0,City,1.0,22.999070319132215
509,37.40647657034117,127.1052191222097,37.60655711647536,127.01383863178958,10,4,Truck,Clear,2.0,Highway,1.0,14.878874301004375
510,37.42982472958364,126.8552848046773,37.498089415556095,127.05902022520877,20,2,Car,Clear,5.0,City,1.0,69.76207196617446
511,37.433158314301245,126.86226765637966,37.45081831718835,126.8479773049346,22,2,Truck,Cloudy,5.0,Mixed,1.0,9.833210391831008
512,37.40138481668608,126.94198898565904,37.442064882315115,127.09981903908889,18,2,Car,Cloudy,5.0,Mixed,0.0,43.94348478472556
513,37.50900028424771,127.03635389042843,37.598282446097045,126.92679371406058,21,3,Car,Clear,4.0,Mixed,1.0,24.923923589394903
514,37.64667921876341,126.85820608895209,37.48675127056703,126.81780094096119,15,6,Car,Cloudy,1.0,Highway,1.0,13.043699373019301
515,37.469433522178896,126.98580728878221,37.476852352201774,127.11812138326353,8,5,Car,Clear,,City,1.0,25.489814251631245
516,37.44497985816565,127.04248802017125,37.536219140597275,127.07847435048969,11,1,Car,Clear,1.0,City,0.0,11.311985781114785
517,37.512711605702215,126.90685227223986,37.54367018156659,126.92504617451883,20,6,Car,Cloudy,5.0,Mixed,1.0,5.371876132715138
518,37.584440897384155,126.92336394107127,37.458177335541116,127.09711549091703,2,1,Car,Clear,2.0,Highway,0.0,19.432518482532316
519,37.41246492732876,127.10672873706791,37.62140372192825,127.02529225836425,13,0,Car,Clear,3.0,City,1.0,41.77125553065627
520,37.5336571822264,126.86333228275073,37.63346955829161,127.07755550530399,13,1,Car,Rain,4.0,City,1.0,80.6752686482322
521,37.51827566267348,127.06938417704508,37.45843947452645,127.13823922170393,18,3,Car,Clear,2.0,Highway,0.0,5.0
522,37.5420239103331,126.8633638418254,37.56343562429195,126.82217380427085,22,5,Car,Cloudy,1.0,Highway,1.0,5.0
523,37.551053916796235,126.95133357354645,37.49904250341362,127.07308990651306,19,6,Car,Rain,1.0,City,0.0,15.751216568241276
524,37.47243781086029,127.05513341892548,37.44796865120797,126.82303952049516,19,5,Car,Clear,5.0,Highway,1.0,36.90326444995455
525,37.478343573335806,126.93139889709933,37.50309879221791,127.03664964984246,9,6,Car,Rain,4.0,Highway,0.0,19.89247385781852
526,37.50793405826276,126.82744567306145,37.58211070212656,127.0830189987789,20,6,Car,Clear,5.0,Mixed,0.0,81.32485980927792
527,37.64378652715977,126.92395086282147,37.5302225343425,126.93781237377868,6,5,Car,Cloudy,4.0,Mixed,1.0,34.71185655476838
528,37.54975762944097,126.8800081610528,37.506388932462166,126.88101044340507,13,6,Car,Clear,4.0,Mixed,1.0,5.0
529,37.440901428909854,126.85277140548423,37.500900266929236,126.8784930118172,8,6,Car,Snow,3.0,City,0.0,11.421121198150114
530,37.440954242290815,127.01213779215792,37.51072592911005,126.91072285865083,0,2,Car,Snow,4.0,City,0.0,37.51089853359164
531,37.57208620213904,126.81308742186046,37.48619998582568,127.05812070072699,0,4,Truck,Rain,1.0,Highway,1.0,26.165947107375597
532,37.515964048022205,127.09657883805133,37.41481087915297,127.14639859809286,21,6,Car,Cloudy,1.0,Highway,0.0,16.302753185006523
533,37.613660547582526,127.06379311789392,37.61910523056431,127.14409789870022,15,5,Truck,Clear,1.0,Mixed,1.0,9.013285002384604
534,37.51775531003063,127.06408578244002,37.63899842678992,126.87566407646919,21,4,Car,Rain,1.0,Highway,0.0,28.642383457846893
535,37.4056324980981,127.05914066507472,37.58048460734187,126.84913809492757,3,0,Car,,2.0,Mixed,1.0,49.33640644447351
536,37.560432529106535,126.89485715183648,37.454877803609335,126.85604033281719,10,0,Car,Clear,3.0,City,0.0,20.363121614588103
537,37.46668618231264,126.844192853619,37.56710848547353,127.00242051935149,10,2,Car,Clear,5.0,Highway,0.0,23.212166965862053
538,37.64648760050673,127.14743608221569,37.61782435830956,127.00719232116406,23,3,Car,Cloudy,5.0,Mixed,1.0,45.750319401613666
539,37.401474542976274,127.14841892059967,37.57534686492127,127.11504418872816,4,2,Car,Cloudy,2.0,Mixed,1.0,28.18954543114749
540,37.45222774224967,127.13235256525583,37.58978475370005,126.93836797573223,18,3,Motorcycle,Snow,5.0,Highway,1.0,48.112154773863196
541,37.56216306000554,127.03731783648387,37.47795307701874,127.10299861398722,4,0,Car,Clear,2.0,City,0.0,14.289280515291638
542,37.443611886689474,126.96232003630226,37.59716414866142,126.855682006038,9,3,Car,Cloudy,5.0,Highway,1.0,31.243978629879404
543,37.575913104691715,126.86908329466527,37.44481661788245,127.09102937393567,15,2,Car,Clear,5.0,Mixed,0.0,90.91212719920793
544,37.5287926696476,126.99193339337988,37.57564808453136,126.92556726974829,9,2,Car,Cloudy,3.0,Mixed,1.0,20.50379008662898
545,37.434594632906446,126.90457690014843,37.457116367259566,127.09582654345115,5,1,Car,Clear,4.0,City,0.0,45.66110677756353
546,37.500141509497595,126.86823260104646,37.55252914180536,126.91020710420466,21,3,Car,Rain,4.0,City,0.0,23.307316095344657
547,37.53772872742009,127.06927862405729,37.49871411030162,127.05868728092541,0,0,Motorcycle,Cloudy,2.0,Mixed,0.0,5.937497874971735
548,37.53903673921248,126.8385728302211,37.54765806182245,127.09922078066208,23,4,Car,Cloudy,1.0,City,0.0,34.35818522797873
549,37.522532848535064,127.0725397348988,37.468770674278794,126.84241012516846,17,6,Truck,,3.0,Mixed,1.0,63.03818691749478
550,37.58335346317055,126.88036809140046,37.64174227775694,126.83936717212022,16,1,Car,Clear,1.0,Mixed,0.0,5.0
551,37.49004169116162,126.8002645264633,37.60754725108536,127.0550913945746,17,6,Car,Snow,3.0,Mixed,0.0,68.57929351910698
552,37.555071668741796,126.85733705062101,37.58585171403753,127.04100530201306,22,0,Car,Clear,1.0,Mixed,0.0,21.621879260754948
553,37.44728811116426,127.09735437368703,37.539963259199006,126.8614066798929,2,5,Motorcycle,Clear,2.0,City,1.0,41.8588311613316
554,37.64289956711183,126.98203002235275,37.60280335173345,127.14969764488372,18,6,Motorcycle,Rain,2.0,Mixed,1.0,37.80059049908446
555,37.459646587648884,127.0685842328071,37.57581772619821,126.8492039681978,8,6,Car,Clear,3.0,Highway,0.0,36.60134545381235
556,37.61545624246005,126.90543200456439,37.48229323516143,126.97348646202477,13,0,Car,Clear,,Mixed,0.0,51.778166753144774
557,37.44366984970638,127.12249177194813,37.44083291357602,126.88067487524546,6,6,Car,Clear,,Mixed,1.0,45.558086987306396
558,37.64108909364328,127.11465687397067,37.513432078341225,126.82922534161482,8,5,Car,Clear,2.0,Mixed,1.0,46.07431695275468
559,37.646256776634296,126.91245991000413,37.56674616529858,126.95756686233547,6,5,Car,Clear,4.0,Highway,1.0,5.0
560,37.46705494296617,127.09790924486548,37.50422012148977,127.1493302450666,16,0,Car,Clear,5.0,Mixed,1.0,24.562486593265508
561,37.45385401559903,126.88591023870617,37.59824576034515,127.13548299927002,3,3,Car,Clear,1.0,City,0.0,38.73844031873133
562,37.58663843735345,127.14208679207576,37.472151493160474,126.93114706856522,3,0,Truck,Rain,5.0,City,1.0,95.46512343803204
563,37.570225075426,126.98077040322116,37.49683461345993,126.97532297901854,21,4,Car,Cloudy,3.0,Mixed,1.0,18.589018378936174
564,37.57726248556482,126.99335636262616,37.63227423627065,127.11618855250204,6,6,Car,Clear,,City,1.0,32.11277106907993
565,37.42225377357047,126.80652383443172,37.461510254603034,127.11939395721399,12,4,Car,Clear,3.0,City,1.0,63.1707575416184
566,37.53979250054051,127.0623765516528,37.441588268126964,127.07253228231076,10,6,Car,Cloudy,5.0,Highway,0.0,14.146618680374093
567,37.56906983581218,126.88576796960515,37.44125528129014,126.89038825272544,18,2,Car,Rain,4.0,Highway,1.0,18.10782833016048
568,37.47917539913658,126.85998060419558,37.447285270080464,126.9301511912395,7,1,Truck,Clear,1.0,City,1.0,7.235975659836173
569,37.5725435054295,126.93138486686445,37.40877032297998,127.00054608436972,13,4,Motorcycle,Rain,3.0,City,1.0,48.94305706088642
570,37.5007282997293,126.91498601447384,37.50717010483482,127.0992942825889,5,3,Car,Rain,1.0,Mixed,0.0,20.608368530697284
571,37.48180263519157,126.84920097690936,37.535940102479884,126.95438786568124,21,1,Truck,Clear,5.0,Highway,0.0,17.220101090319584
572,37.59736807239667,127.07745752579984,37.57423657169146,127.01842492349172,21,3,Car,Snow,3.0,Mixed,0.0,14.743968794066943
573,37.45220656292323,127.05245834017958,37.415073625907596,126.9436611779708,21,4,Motorcycle,Clear,3.0,Mixed,1.0,23.08562074133527
574,37.40075747951626,126.90074392589317,37.534444288438365,127.00614934425862,10,6,Motorcycle,Cloudy,3.0,City,0.0,32.78243126075722
575,37.59467379027475,126.97408740101788,37.59740460972849,126.80502772253625,6,1,Car,Clear,4.0,Highway,0.0,28.409973141974056
576,37.62873976305801,126.90126703084997,37.54361363116708,126.92997008111891,15,4,Car,Clear,3.0,Mixed,1.0,17.380599389155858
577,37.499762004554555,126.8325366988864,37.46357664912308,127.06828117353336,21,0,Car,Snow,4.0,Highway,,34.763898128721124
578,37.49691786762822,126.93991165319561,37.563017713351215,126.80864387093723,23,5,Car,Rain,2.0,Highway,1.0,24.211611601297214
579,37.643697758582285,126.9292808458185,37.48962021858578,127.0861799007058,8,6,Car,Cloudy,3.0,Highway,0.0,27.796767478822815
580,37.449039427665305,127.11132126090602,37.55241566634353,127.14487399835049,4,1,Car,Cloudy,2.0,Highway,0.0,10.233363062157764
581,37.58951334259738,127.02967823889328,37.63963487258778,126.97105836125776,20,5,Truck,Clear,1.0,Highway,1.0,17.723098720105575
582,37.41847677925267,127.07182342692839,37.46515126965406,126.86010674519684,23,4,Truck,Cloudy,5.0,City,0.0,67.16018931878908
583,37.6420720290559,127.03597158453572,37.57257620837572,127.09796527902031,4,5,Truck,Clear,3.0,Highway,0.0,12.492194085044082
584,37.580036575015164,126.89663826056923,37.53892030589824,127.07765015021424,13,5,Truck,Clear,1.0,Mixed,1.0,24.704855232701753
585,37.437310100392445,127.08528097786424,37.49772184999549,127.14271234649931,18,3,Car,,2.0,Mixed,1.0,5.0
586,37.57653571831018,127.03892807862351,37.400720394616826,126.88604515325282,20,5,Truck,Snow,4.0,Highway,1.0,34.735882938659074
587,37.61717600929005,126.83560798813893,37.62385616791527,126.8654389432901,4,5,Car,Clear,4.0,Highway,0.0,5.015654840652614
588,37.43587391494113,126.95811861304584,37.61140933870548,126.84690405915653,12,1,Car,Clear,2.0,Highway,0.0,22.693329716993578
589,37.59936455733152,126.81160177998859,37.63542087630732,126.95543117137653,18,6,Car,Snow,1.0,Mixed,0.0,25.896701170273783
590,37.63981008031854,126.92474907094353,37.56247318179102,127.0545072643487,18,1,Truck,Snow,3.0,City,1.0,34.371752021814395
591,37.63081405597402,127.01807821149688,37.53299856165078,126.85015721682224,0,1,Car,Cloudy,1.0,City,1.0,22.99860620042179
592,37.49663320163737,126.98186841166155,37.43813339614944,126.94921792387983,5,2,Car,Cloudy,4.0,Highway,1.0,14.285096705062653
593,37.57074460566289,126.96612861477921,37.51545457636404,126.88708700224586,11,0,Car,Rain,3.0,City,1.0,9.710202527607674
594,37.503876974229634,126.87093532919211,37.50437326360233,126.93859373771342,18,6,Car,Snow,2.0,Mixed,0.0,18.514579423831865
595,37.42449936784743,126.83817204087363,37.46289371922159,126.81798760864096,22,1,Truck,Rain,2.0,Highway,0.0,5.0
596,37.46910836290693,126.94230062566437,37.606889310881144,126.93560505743805,18,5,Truck,Clear,5.0,Mixed,0.0,42.88931633686228
597,37.518594813570665,126.94939144839564,37.566323209498414,126.82547245422428,13,6,Car,Cloudy,2.0,Highway,0.0,14.128964475523784
598,37.5675409619727,127.05508561919038,37.5823955789513,127.06969468063956,6,4,Truck,Snow,5.0,Highway,0.0,5.0
599,37.45895840562616,126.84254010053388,37.57473912337141,126.81539479141111,16,3,Motorcycle,Clear,2.0,Highway,1.0,9.519445514487732
600,37.56760543773105,126.91928680235148,37.42574586886512,126.91857947920124,12,4,Car,Cloudy,4.0,Mixed,0.0,40.2287077249231
601,37.64851324672189,126.92248492863985,37.587674386581156,126.84511981799095,9,2,Car,Snow,4.0,City,0.0,35.884052077939174
602,37.52777631288147,126.9472977305605,37.61175134539758,127.04979141812132,21,5,Car,Cloudy,5.0,Mixed,1.0,57.38209464749222
603,37.58137340162422,126.84434619477781,37.51680809850171,126.8497848354118,13,5,Car,Clear,3.0,Mixed,1.0,14.310363496854471
604,37.59654604604634,127.03259872855544,37.6066382370269,127.02824095843192,18,1,Car,Rain,5.0,City,0.0,5.0
605,37.45832609272149,126.93347793197577,37.49950042969861,127.01556737260388,7,0,Car,Snow,1.0,City,1.0,15.865582655194125
606,37.4146930724788,126.98977029068871,37.585276415429824,127.00465296215734,16,6,Truck,Clear,,City,1.0,31.513123733669914
607,37.55015440911702,126.83139552962989,37.569937063986934,126.89308411853378,6,5,Car,Clear,5.0,City,1.0,22.747925118091008
608,37.513256917009784,127.04286795528442,37.6221504712465,127.11073555816448,13,6,Motorcycle,Cloudy,5.0,City,1.0,40.091525478633066
609,37.60810631600301,127.02773371483337,37.53099456552993,126.86627198412366,1,3,Motorcycle,Rain,3.0,City,0.0,38.99253360529893
610,37.54632835805287,126.95097568049961,37.44459701301391,126.92835223344096,12,6,Truck,Rain,2.0,City,1.0,19.34670365259696
611,37.53644870422113,126.96261968267747,37.471511199139144,127.05471641143745,12,2,Car,Cloudy,4.0,Highway,1.0,13.82965674360376
612,37.466665080466015,126.89709662207214,37.51705354783214,126.87897783501872,12,5,Car,Snow,,Highway,0.0,5.0
613,37.558809238629024,126.90420803969822,37.51625502050997,127.01245198295749,8,1,Car,Cloudy,5.0,Highway,0.0,14.52881954530457
614,37.42156599393755,127.12968602388352,37.562903953169204,127.05027479683031,23,0,Truck,Clear,4.0,Mixed,1.0,42.377298700007444
615,37.49712756595472,126.80396448463352,37.40616572472374,126.99279001130728,20,3,Car,Cloudy,4.0,Mixed,1.0,46.31558265997516
616,37.638396555889926,126.99311723262046,37.52082709831668,126.9131599631204,23,6,Car,Rain,5.0,Mixed,0.0,55.840928866725214
617,37.41498984654861,126.90843000482477,37.544678006379804,127.07544440454639,14,3,Car,Snow,4.0,Mixed,0.0,63.9251300057779
618,37.63878654201679,126.92366569240438,37.560200388521885,126.83768131917832,18,3,Car,Rain,2.0,Mixed,1.0,27.407197517993055
619,37.52344823758943,126.98463664552595,37.5827823848566,126.88003613735651,9,3,Car,,4.0,Highway,0.0,15.702208634286052
620,37.61947782085504,126.93830945870307,37.57095854002311,126.92991210416001,13,0,Car,Clear,2.0,Highway,0.0,5.0
621,37.56396421645679,126.85215941836758,37.58747672701186,126.96234560016588,1,1,Car,Cloudy,2.0,City,0.0,12.82861329140845
622,37.41778681314553,126.8784041719034,37.61345954272972,126.80816337928165,18,1,Car,Rain,1.0,Highway,1.0,28.681706386567118
623,37.609484414971824,126.8114042305988,37.42124410252563,127.04261850171555,16,0,Car,Clear,4.0,Mixed,1.0,63.65241568251073
624,37.59077923335102,126.93223187721689,37.51039138588824,126.8625135783035,20,3,Car,Clear,5.0,Mixed,,31.8149741899339
625,37.61928219075967,127.1132694213024,37.44826867007704,127.11207366652856,1,4,Car,Clear,3.0,Mixed,1.0,20.87989655500822
626,37.55711451148341,126.97188061591885,37.40178030345804,126.90684263053289,13,3,Car,Clear,1.0,Mixed,1.0,12.937925269954707
627,37.49523567909718,126.99159186889929,37.489660287490345,126.89533318450806,10,5,Car,Cloudy,2.0,Highway,0.0,5.0
628,37.630353514622676,126.95557079287398,37.64917995379677,126.8428020269803,21,1,Truck,Clear,1.0,Highway,0.0,11.876975820888575
629,37.64267583591982,127.11058970522123,37.4666653335824,127.06343365532767,5,0,Truck,Cloudy,1.0,Highway,1.0,11.66627976233347
630,37.58346720056632,126.95037796285457,37.51613669570064,127.12578683791462,7,5,Truck,Rain,3.0,City,1.0,38.24168024272862
631,37.44495104552003,127.06391591659933,37.62546491359247,127.07551833264768,16,5,Truck,Rain,5.0,Highway,1.0,34.68517905096074
632,37.46835713777373,127.06296035710389,37.44499183290042,127.10184062211619,21,3,Car,Rain,3.0,Mixed,0.0,18.132322959728544
633,37.594686406638004,126.97435136515925,37.43738573450959,127.0235055016519,6,5,Car,Cloudy,2.0,City,1.0,20.35623072024768
634,37.452951872459764,127.02915654502264,37.483536720536044,126.92087154504738,17,6,Car,Cloudy,5.0,Mixed,0.0,40.90769849911333
635,37.46651823406449,126.95269829111359,37.56228403564497,127.06214057795755,0,0,Car,Clear,5.0,Mixed,0.0,58.66694908459685
636,37.41811760954142,127.06228846452164,37.550773100023235,126.868835113688,10,6,Car,Clear,1.0,Highway,0.0,25.866040475335346
637,37.55387676624107,127.10164675587657,37.47226652259673,126.80254080721434,8,3,Car,Snow,1.0,City,0.0,47.261597563613975
638,37.50040725156879,127.11153635251735,37.62616488189738,126.92640533041583,16,4,Car,Snow,4.0,City,0.0,64.65619813989808
