customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,internet_service,online_security,tech_support,contract,payment_method,monthly_charges,total_charges,churn
465,Male,0,Yes,Yes,48.0,Yes,Fiber,No internet,No,One year,Bank transfer,43.90773051453662,5248.199312000056,0
466,Female,1,No,Yes,50.0,Yes,Fiber,Yes,Yes,One year,Credit card,26.142693931423782,5408.494674001185,0
467,Female,0,No,No,6.0,Yes,No,Yes,Yes,One year,Bank transfer,52.11842192388953,6538.55301328406,0
468,Female,0,No,No,46.0,Yes,No,No internet,Yes,One year,Mailed check,51.20951409099655,6837.076407337323,0
469,Male,0,Yes,No,55.0,Yes,No,Yes,Yes,One year,Credit card,61.877806603173596,7971.713095766886,0
470,Female,1,Yes,Yes,31.0,Yes,Fiber,No internet,No,Month-to-month,Electronic check,24.628888145116285,638.3498620304699,0
471,Female,0,Yes,Yes,26.0,Yes,Fiber,No internet,No internet,Two year,Credit card,,6835.3680237181225,1
472,Male,1,No,No,67.0,Yes,DSL,No,No internet,Two year,Electronic check,65.41157095374393,7465.762248992987,0
473,Female,0,Yes,Yes,9.0,Yes,Fiber,No,No,Two year,Bank transfer,94.23917204870286,7523.437396223382,1
474,Female,1,Yes,No,7.0,Yes,DSL,No,Yes,Two year,Credit card,28.099782185857137,387.779053969857,0
475,Male,1,Yes,Yes,15.0,Yes,DSL,No internet,No internet,Two year,Electronic check,28.992335223349244,5307.932234665718,0
476,Male,0,Yes,Yes,71.0,Yes,No,No,Yes,One year,Electronic check,26.907031533143932,6903.142009943983,0
477,Male,0,Yes,No,8.0,Yes,Fiber,Yes,No,One year,Bank transfer,64.39396541762733,1584.6107833280714,0
478,Male,1,Yes,Yes,39.0,Yes,Fiber,No internet,Yes,Two year,Mailed check,36.31721711260056,4652.026601064183,0
479,Female,0,No,No,11.0,Yes,Fiber,No internet,No,Month-to-month,Mailed check,53.34598104288411,3746.892287181008,0
480,Male,0,No,Yes,49.0,Yes,DSL,No internet,No,One year,Credit card,55.131037737576676,1549.072940585827,1
481,Female,1,No,Yes,3.0,Yes,DSL,No internet,No,One year,Credit card,29.82504967132474,3192.90677115136,1
482,Female,0,Yes,Yes,59.0,Yes,DSL,No,No,Month-to-month,Bank transfer,105.8709866530958,2483.4109148344482,0
483,Female,0,No,No,28.0,Yes,DSL,No,No,Two year,Electronic check,75.54519796322944,6812.4990495382635,0
484,Female,0,Yes,Yes,42.0,No,Fiber,No internet,No internet,One year,Credit card,87.31274977721898,5892.825438576693,0
485,Female,0,Yes,No,47.0,Yes,DSL,No internet,No,Two year,Electronic check,79.85527348457808,152.2210290833441,0
486,Male,0,No,Yes,,Yes,No,No internet,Yes,One year,Mailed check,60.20783817440093,4500.006498630094,0
487,Male,0,No,No,31.0,Yes,Fiber,,No,Month-to-month,Mailed check,105.3568165362874,351.70330142491207,1
488,Female,0,No,Yes,,Yes,Fiber,No internet,No internet,One year,Mailed check,50.250592694871735,7386.581989268865,1
489,Female,0,Yes,Yes,21.0,Yes,DSL,No,Yes,Month-to-month,Credit card,105.02857948725476,403.24828252112235,1
490,Female,1,Yes,No,58.0,Yes,DSL,No internet,No internet,Month-to-month,Mailed check,76.38789003093937,1550.99867080858,0
491,Male,0,No,No,5.0,Yes,Fiber,Yes,Yes,Two year,Electronic check,59.75140663602081,1700.834213285552,0
492,Male,1,No,No,6.0,Yes,No,No internet,No internet,Month-to-month,Electronic check,80.91512302593543,6444.490017435537,0
493,Female,0,Yes,Yes,63.0,Yes,Fiber,No internet,No internet,Two year,Electronic check,94.83281271354619,3796.873152774271,0
494,Male,0,No,Yes,55.0,No,No,No,No internet,Two year,Bank transfer,103.36319954722826,1421.326472952953,0
495,Female,1,Yes,Yes,54.0,Yes,DSL,Yes,No,One year,Bank transfer,75.36276556856026,1192.3606962074439,0
496,Female,0,Yes,Yes,50.0,Yes,No,No,No internet,One year,Electronic check,81.04769387941049,3071.641555294346,1
497,Male,0,Yes,No,61.0,No,Fiber,Yes,Yes,Two year,Credit card,105.78339998167434,4586.160765292155,0
498,Female,0,Yes,Yes,55.0,Yes,No,Yes,Yes,Two year,Credit card,66.28384942872594,6384.530933257911,0
499,Male,0,No,No,,Yes,DSL,,Yes,Two year,Mailed check,,6224.419957085372,0
500,Male,0,Yes,Yes,35.0,Yes,DSL,No,No,Two year,Mailed check,68.48926522508788,413.8133051249882,0
501,Male,0,No,Yes,64.0,Yes,DSL,No,No,Month-to-month,Electronic check,95.18552729419321,5226.459940424113,1
502,Female,0,No,No,33.0,Yes,No,No internet,No,Month-to-month,Mailed check,72.82829914969392,227.29031775851152,0
503,Female,0,No,No,47.0,Yes,DSL,No,Yes,Two year,Electronic check,41.27818468833065,4604.48925223081,0
504,Male,0,Yes,Yes,15.0,Yes,Fiber,No internet,Yes,One year,Credit card,37.37374501244446,1490.789278706486,0
505,Female,0,No,Yes,18.0,Yes,No,No internet,No,One year,Mailed check,48.58366717639932,6900.263721706266,0
506,Male,0,No,No,22.0,No,No,Yes,Yes,Two year,Mailed check,44.22020032179584,3129.8852405965854,0
507,Male,0,No,No,3.0,Yes,No,Yes,Yes,One year,Mailed check,56.25395147469875,6745.69548403415,1
508,Female,0,Yes,Yes,2.0,Yes,Fiber,No internet,Yes,Month-to-month,Electronic check,82.6912826095943,7327.178435082931,0
509,Female,0,Yes,No,43.0,No,DSL,Yes,No,One year,Credit card,97.60517813791824,3259.74583397355,0
510,Male,1,Yes,Yes,45.0,Yes,No,No internet,No internet,One year,Mailed check,34.46937432138134,4791.361850842695,0
511,Male,0,Yes,Yes,9.0,Yes,No,No,No internet,Two year,Mailed check,71.0734258189017,7460.267675396571,1
512,Male,0,No,No,44.0,Yes,Fiber,Yes,No internet,Two year,Electronic check,79.55309625736696,2039.2442436951574,0
513,Female,0,No,No,38.0,Yes,DSL,Yes,No,Two year,Credit card,68.62078274625694,803.4559400706559,0
514,Male,0,No,No,17.0,Yes,No,No internet,No internet,Month-to-month,Credit card,25.974371300028192,4190.1350401292675,0
515,Male,0,No,Yes,59.0,No,Fiber,No,Yes,Two year,Mailed check,77.58176599156639,4452.886739054381,0
516,Female,0,Yes,Yes,50.0,Yes,Fiber,Yes,No internet,Month-to-month,Electronic check,49.352961846188705,3523.8476273947604,0
517,Female,0,Yes,Yes,62.0,Yes,Fiber,Yes,No,One year,Electronic check,41.34608720556761,7754.962107469004,0
518,Female,0,No,Yes,10.0,Yes,No,No internet,Yes,Month-to-month,Mailed check,60.005046027590616,3430.9108270864517,0
519,Female,0,Yes,No,24.0,Yes,No,No,No internet,One year,Electronic check,84.24530986582107,4501.409142718222,0
520,Male,0,No,Yes,60.0,No,Fiber,No internet,Yes,Two year,Credit card,69.33632578123792,565.7143645316434,0
521,Male,1,Yes,Yes,8.0,Yes,DSL,Yes,Yes,One year,Bank transfer,42.762618264647706,446.04539968877026,0
522,Female,0,No,No,19.0,No,No,No,No internet,Month-to-month,Credit card,34.817109592428906,4701.293361825734,0
523,Female,0,Yes,No,11.0,Yes,Fiber,No internet,No,One year,Mailed check,51.35088578883534,7344.773490499927,0
524,Female,0,No,Yes,44.0,Yes,No,No,No,Two year,Bank transfer,23.055907445061194,6597.310116078779,0
525,Male,0,No,Yes,13.0,Yes,Fiber,No internet,No,Two year,Credit card,99.32091619628063,4554.778489554322,0
526,Female,0,No,No,2.0,No,Fiber,Yes,Yes,Month-to-month,Mailed check,46.246023782681824,4061.6694785831714,1
527,Male,0,No,No,49.0,Yes,No,No internet,Yes,Month-to-month,Credit card,99.79527031832971,6139.943393179424,0
528,Male,0,No,Yes,63.0,Yes,No,Yes,No,Two year,Mailed check,84.76236017871193,115.62939064264012,1
529,Female,0,No,No,67.0,Yes,DSL,Yes,No,One year,Mailed check,104.8844763844873,3244.749091760886,0
530,Female,0,No,Yes,17.0,Yes,Fiber,No internet,Yes,One year,Electronic check,72.03167466849854,870.5037111475336,0
531,Female,0,Yes,Yes,34.0,Yes,Fiber,No,No,One year,Electronic check,,3949.8622846666153,0
532,Female,0,Yes,No,43.0,Yes,DSL,Yes,Yes,Two year,Mailed check,35.55849208558513,6215.717137515895,0
533,Male,0,Yes,Yes,35.0,Yes,No,No internet,No,One year,Credit card,80.22333861837,3902.7428801722313,0
534,Male,0,No,No,46.0,Yes,DSL,No,Yes,Month-to-month,Bank transfer,68.67209848374225,2480.2598661112097,1
535,Female,0,No,Yes,58.0,Yes,Fiber,No,Yes,Two year,Credit card,62.694448473451736,3782.433891845463,0
536,Male,0,No,No,56.0,Yes,DSL,No,No,Two year,Bank transfer,40.55746887261499,2886.6444097296067,0
537,Male,0,No,Yes,42.0,Yes,Fiber,No internet,Yes,Two year,Electronic check,81.93877237377382,1393.1509989650965,1
538,Female,1,Yes,Yes,16.0,Yes,No,No internet,No,Month-to-month,Electronic check,66.59024808884115,6065.548163116206,1
539,Female,0,No,No,59.0,Yes,Fiber,No,Yes,One year,Electronic check,97.62130268673296,1676.553934782244,0
540,Male,0,No,Yes,38.0,Yes,DSL,No internet,No internet,Month-to-month,Bank transfer,28.349417443528683,6668.088522431881,0
541,Male,0,Yes,No,26.0,Yes,Fiber,No,No internet,One year,Credit card,26.055936824288665,5201.923883997778,0
542,Female,0,No,Yes,22.0,Yes,No,No,Yes,Month-to-month,Credit card,29.178674349316083,6538.686620557392,0
543,Male,0,No,No,,Yes,No,No,Yes,Month-to-month,Bank transfer,48.5631075375682,1186.9018425036122,0
544,Male,0,No,Yes,62.0,Yes,No,Yes,No,One year,Mailed check,92.76108730341335,3174.120085916774,0
545,Female,0,Yes,No,32.0,Yes,DSL,No,No,One year,Credit card,70.53005214115825,1124.9651609626967,0
546,Female,1,No,Yes,65.0,Yes,Fiber,No,Yes,One year,Credit card,74.68573149058706,103.48354236697061,0
547,Female,0,No,No,30.0,Yes,DSL,Yes,No,One year,Credit card,69.69594172603134,6072.7041477736975,0
548,Female,0,No,Yes,13.0,Yes,No,No internet,No,Month-to-month,Credit card,73.15810634939277,7824.596400104836,1
549,Female,0,No,Yes,49.0,Yes,DSL,No,No internet,Two year,Bank transfer,21.262551358766576,5177.523017258296,0
550,Male,0,No,No,52.0,Yes,DSL,No internet,Yes,Two year,Electronic check,83.465011317375,961.4204081220447,0
551,Male,0,Yes,No,12.0,Yes,No,No internet,Yes,Month-to-month,Mailed check,91.11428776134603,7330.680890185677,1
552,Male,0,Yes,No,36.0,Yes,DSL,No,No internet,Two year,Bank transfer,107.50783172868265,5282.597214400045,0
553,Male,0,Yes,Yes,56.0,Yes,Fiber,,No,One year,Electronic check,80.79571571745439,6855.985882024793,0
554,Female,1,Yes,No,64.0,Yes,No,No internet,No internet,One year,Credit card,67.5190301561627,5371.514558732279,0
555,Female,0,No,Yes,1.0,Yes,DSL,No,Yes,Month-to-month,Bank transfer,67.48245077769008,3993.4040890369756,0
556,Male,0,No,No,21.0,Yes,DSL,No internet,Yes,Two year,Mailed check,49.391649992086705,698.6622353942225,0
557,Female,0,Yes,Yes,15.0,Yes,Fiber,Yes,Yes,Month-to-month,Bank transfer,62.56503868128488,725.5153617965472,1
558,Female,1,No,Yes,60.0,Yes,No,No internet,Yes,One year,Bank transfer,23.70471751804065,7790.686724910747,0
559,Male,0,No,Yes,,Yes,Fiber,Yes,No internet,One year,Electronic check,107.1822413185105,984.4302494101714,1
560,Male,0,Yes,No,13.0,Yes,Fiber,No,No internet,Month-to-month,Electronic check,28.279552667836786,5761.670365312853,1
561,Female,0,No,Yes,50.0,Yes,Fiber,No internet,Yes,Two year,Bank transfer,34.68808325060464,2178.727091537713,0
562,Male,0,Yes,Yes,31.0,Yes,DSL,Yes,No,Month-to-month,Mailed check,66.01115430352428,7770.722621738499,1
563,Male,0,Yes,No,17.0,Yes,Fiber,No internet,Yes,Month-to-month,Bank transfer,58.699196518047174,4112.953345141808,1
564,Female,0,Yes,No,69.0,Yes,No,No internet,Yes,Month-to-month,Mailed check,98.57057212207441,2518.2849350719052,0
565,Male,0,Yes,Yes,64.0,No,No,No internet,No internet,Two year,Bank transfer,47.49314249373245,2548.71887679934,0
566,Male,0,Yes,Yes,1.0,Yes,DSL,No internet,Yes,One year,Bank transfer,84.73471541493562,3535.179280522445,0
567,Male,0,No,No,40.0,Yes,DSL,Yes,No internet,Two year,Credit card,58.0931036249087,215.65753547779175,0
568,Male,0,No,Yes,25.0,Yes,No,No internet,No,One year,Electronic check,54.380574553977574,2863.722407194673,0
569,Male,0,Yes,Yes,71.0,Yes,DSL,No,Yes,Month-to-month,Credit card,38.927548771934,1580.117402629183,0
570,Male,1,Yes,No,50.0,Yes,Fiber,No internet,No internet,One year,Mailed check,93.22414501771738,7879.1481409065,0
571,Female,0,No,Yes,40.0,Yes,No,No,No,Month-to-month,Electronic check,37.74862453775282,2682.560184785543,1
572,Female,0,No,Yes,27.0,Yes,DSL,No internet,No,One year,Electronic check,20.883447364747685,1451.355532255241,1
573,Female,0,No,Yes,11.0,Yes,DSL,No,Yes,Month-to-month,Electronic check,94.73033655253104,7797.232913866915,1
574,Female,0,No,Yes,11.0,Yes,DSL,No internet,No,Two year,Mailed check,39.03936679096705,941.9376723610742,1
575,Female,0,Yes,No,50.0,Yes,No,No internet,Yes,Two year,Mailed check,33.551322373921145,5615.2380072931555,0
576,Male,0,No,Yes,69.0,Yes,Fiber,,No,Month-to-month,Mailed check,37.88982730847813,907.2180415614858,1
577,Male,0,No,No,15.0,Yes,Fiber,Yes,No,Month-to-month,Credit card,104.4327762212223,187.26866944939246,0
578,Female,0,No,No,38.0,Yes,DSL,No,Yes,One year,Mailed check,80.45508969724816,6235.19155685366,0
579,Female,0,No,Yes,69.0,Yes,DSL,,No internet,One year,Credit card,82.14431256499861,439.17392993007314,0
580,Male,0,Yes,No,27.0,Yes,Fiber,No,No internet,Two year,Mailed check,33.72442003046307,3405.9131243552188,0
581,Female,0,No,Yes,9.0,Yes,DSL,No,No,Two year,Mailed check,75.28340222451493,5821.545036411022,0
582,Female,0,Yes,Yes,52.0,Yes,No,Yes,No internet,One year,Bank transfer,97.55058195485205,5487.823299790986,0
583,Female,1,Yes,Yes,33.0,Yes,Fiber,Yes,No internet,Two year,Credit card,81.20995177423717,307.3947854725519,0
584,Female,0,No,No,17.0,Yes,Fiber,Yes,No internet,One year,Mailed check,26.91824964399743,320.66652891387815,0
585,Male,0,No,No,32.0,Yes,No,No,No,Month-to-month,Bank transfer,58.981704640424944,2966.8160606220767,0
586,Female,0,No,Yes,29.0,Yes,No,No,Yes,Two year,Credit card,84.03150726840168,7006.646760751157,0
587,Male,0,No,Yes,26.0,Yes,DSL,No,No,Month-to-month,Bank transfer,28.358533241218908,7220.579241055315,1
588,Female,0,Yes,Yes,31.0,No,DSL,No internet,No internet,Month-to-month,Bank transfer,52.37729714963507,3953.830191287627,1
589,Female,0,Yes,Yes,22.0,No,No,Yes,No internet,Two year,Bank transfer,84.18605026297988,1392.5866176805448,1
590,Male,0,Yes,No,16.0,Yes,DSL,Yes,No,Two year,Mailed check,95.3582293166365,5964.431793896511,0
591,Male,0,Yes,No,30.0,Yes,Fiber,No internet,No internet,One year,Bank transfer,77.40403507406444,2663.847432800141,0
592,Female,0,No,Yes,11.0,Yes,No,Yes,No,Month-to-month,Mailed check,95.42116388454991,7806.957219651965,0
593,Female,0,No,No,48.0,Yes,No,Yes,No internet,One year,Electronic check,78.88858781515972,6258.048075620821,0
594,Male,1,No,Yes,16.0,Yes,Fiber,No,Yes,Month-to-month,Credit card,103.89273956487501,866.4712021758742,1
595,Male,0,Yes,No,61.0,Yes,Fiber,No internet,No internet,Two year,Mailed check,21.22401030499624,6325.09925329437,0
596,Male,0,No,Yes,2.0,No,DSL,Yes,No,Month-to-month,Mailed check,51.45743765666033,6758.102656390554,1
597,Female,1,No,Yes,15.0,No,No,No,No,Two year,Bank transfer,25.808321099631712,3205.5127998241046,1
598,Male,0,Yes,Yes,24.0,No,Fiber,No internet,No internet,Two year,Bank transfer,,1110.6136223662452,0
599,Male,0,Yes,No,36.0,Yes,No,No internet,No,One year,Mailed check,42.255733345879655,4239.464244939955,1
600,Male,1,Yes,No,66.0,Yes,DSL,Yes,No internet,Month-to-month,Bank transfer,42.12759860150314,6069.824836420864,0
601,Female,0,No,Yes,47.0,Yes,Fiber,No,Yes,Two year,Mailed check,45.953057510773746,7980.906577131623,0
602,Female,0,No,No,30.0,Yes,No,Yes,No internet,Month-to-month,Bank transfer,46.02975777442845,7258.985274302763,0
603,Female,1,Yes,No,10.0,No,No,No internet,No internet,Two year,Bank transfer,72.30753101373944,7341.391170317076,0
604,Male,0,Yes,Yes,38.0,Yes,No,No internet,Yes,One year,Bank transfer,78.43630704582996,6009.629460459757,0
605,Female,0,Yes,Yes,6.0,Yes,DSL,No internet,Yes,Two year,Mailed check,43.31263545188621,6235.372576509368,1
606,Male,0,No,Yes,48.0,Yes,No,No,Yes,Month-to-month,Bank transfer,32.776810295285316,2964.7778232807977,1
607,Male,0,Yes,No,51.0,Yes,No,No,No internet,Two year,Credit card,57.50975429679338,1108.2303266672152,0
608,Male,0,No,No,18.0,Yes,No,No,No internet,Two year,Credit card,46.74964881894563,7986.786937056194,0
609,Male,0,No,No,27.0,Yes,No,No,Yes,One year,Electronic check,102.7317463834604,292.6987196075034,0
610,Female,0,Yes,No,56.0,Yes,DSL,No,No internet,Two year,Electronic check,91.82637102677202,4231.04025637973,0
611,Male,0,Yes,Yes,9.0,Yes,Fiber,No,No internet,One year,Mailed check,99.646751904513,5294.104940597521,0
612,Female,1,No,No,58.0,Yes,Fiber,Yes,No internet,Month-to-month,Mailed check,29.31250009593008,4074.372319245636,1
613,Female,0,Yes,Yes,20.0,Yes,Fiber,No,No internet,One year,Credit card,54.46370072073973,4118.568787181664,0
614,Male,0,Yes,No,27.0,Yes,No,No,No internet,Two year,Mailed check,96.38487554340402,3850.0232816574717,0
615,Male,0,No,Yes,32.0,Yes,No,Yes,Yes,Two year,Electronic check,35.76886496707043,4740.240031751835,1
616,Male,0,Yes,Yes,12.0,Yes,No,No internet,Yes,One year,Mailed check,90.23248625705354,3780.0356491987573,1
617,Male,0,No,Yes,37.0,Yes,Fiber,No internet,No,Month-to-month,Mailed check,98.61563749550858,4590.196356941784,1
618,Female,0,No,No,13.0,Yes,No,No internet,No internet,Month-to-month,Credit card,44.652891357633244,714.9232822230856,1
619,Female,1,Yes,Yes,10.0,Yes,Fiber,No internet,No internet,Two year,Credit card,107.03929784689247,3205.87156467073,1
620,Male,0,Yes,Yes,14.0,Yes,DSL,No,Yes,One year,Electronic check,95.2798836845934,7622.718406485277,0
621,Male,1,Yes,No,28.0,Yes,Fiber,No,No,Two year,Credit card,35.14630326835543,4381.694123089395,0
622,Male,0,Yes,No,15.0,Yes,Fiber,Yes,No internet,Two year,Bank transfer,71.65900225419365,7726.183856453975,1
623,Female,0,Yes,No,1.0,Yes,Fiber,No internet,No internet,Two year,Mailed check,40.689757974404955,2900.127130805604,0
624,Male,0,No,Yes,31.0,Yes,No,No,Yes,One year,Credit card,61.58421750133748,633.1083418978184,0
625,Female,0,No,Yes,69.0,No,Fiber,Yes,Yes,Two year,Credit card,65.89461015122461,251.89304721311325,0
626,Male,0,Yes,Yes,4.0,Yes,Fiber,No,No internet,Month-to-month,Electronic check,80.39541264124063,7238.106853797011,1
627,Female,1,Yes,Yes,48.0,Yes,No,No,Yes,Month-to-month,Credit card,75.3450861852289,2410.7183344525934,1
628,Female,0,Yes,No,28.0,Yes,DSL,No internet,No,Month-to-month,Mailed check,51.919829545418,2168.442375406447,0
629,Male,0,Yes,Yes,61.0,Yes,Fiber,No,Yes,One year,Bank transfer,67.87916520312231,7204.319877850931,0
630,Female,0,Yes,Yes,69.0,No,Fiber,No,Yes,Month-to-month,Credit card,27.029377985546258,1409.6388418489987,0
631,Male,0,No,Yes,67.0,Yes,No,No internet,No internet,One year,Bank transfer,70.37546037278398,3558.061025175544,0
632,Female,1,No,No,20.0,Yes,DSL,No internet,No,Month-to-month,Bank transfer,107.94270236239015,7600.043520347187,0
633,Male,0,No,Yes,31.0,Yes,Fiber,No,No internet,Month-to-month,Credit card,70.84116714144237,5122.600288681173,1
634,Male,0,No,Yes,11.0,Yes,Fiber,No internet,No internet,Month-to-month,Bank transfer,98.29436488078396,7710.308676963094,0
635,Male,0,No,Yes,68.0,Yes,Fiber,No,Yes,Two year,Mailed check,98.24653912390369,2008.1442826174764,0
636,Male,1,Yes,No,1.0,Yes,DSL,No internet,No,One year,Electronic check,105.97986650524751,2352.0712703635436,0
637,Female,0,Yes,No,48.0,Yes,No,No,No,Two year,Electronic check,26.1789978773579,5441.936466105028,0
638,Female,0,No,No,25.0,Yes,Fiber,Yes,No,Two year,Bank transfer,77.73520496289802,7946.133669095244,0
639,Male,0,Yes,Yes,45.0,Yes,Fiber,No internet,No,One year,Credit card,102.62419022634418,5459.255346656742,0
640,Female,0,Yes,No,3.0,Yes,No,Yes,Yes,Two year,Bank transfer,91.10272476208709,5816.237265513753,0
641,Female,0,No,No,4.0,Yes,DSL,No,No internet,Two year,Bank transfer,60.30017801617541,1537.3946936079344,0
642,Male,0,Yes,No,3.0,Yes,DSL,No,Yes,Month-to-month,Electronic check,44.254675419898,6557.194295496469,0
643,Female,0,No,Yes,35.0,Yes,No,No internet,No internet,One year,Mailed check,51.13732382368615,5769.220361184333,0
644,Male,0,No,Yes,50.0,Yes,Fiber,No internet,Yes,Month-to-month,Bank transfer,31.027707733734623,3784.5219716776674,0
645,Female,1,No,Yes,64.0,No,Fiber,Yes,Yes,One year,Credit card,38.906268288708446,4598.9040789700075,0
646,Male,0,No,No,41.0,Yes,DSL,Yes,Yes,Two year,Mailed check,84.18980463489824,5026.582309656665,0
647,Female,0,No,No,5.0,Yes,DSL,No internet,No internet,One year,Credit card,35.62170605920429,739.3904263730948,0
648,Female,0,No,No,67.0,Yes,Fiber,No internet,No,One year,Credit card,94.92648889319646,7753.690211491302,0
649,Male,1,Yes,No,30.0,Yes,No,No internet,Yes,Two year,Electronic check,42.88572969582116,4924.20816831872,0
650,Female,0,No,Yes,3.0,Yes,DSL,No,No internet,Two year,Bank transfer,56.680005931653845,4502.512306652206,0
651,Male,0,No,Yes,13.0,Yes,DSL,Yes,No internet,Month-to-month,Mailed check,,4373.589702557877,1
652,Female,0,No,Yes,66.0,Yes,No,No,No,Month-to-month,Credit card,49.43915951480483,7832.539456894944,1
653,Male,0,No,No,39.0,Yes,DSL,No internet,Yes,Two year,Credit card,93.02715214054697,7282.537408503462,0
654,Female,0,Yes,No,49.0,Yes,Fiber,No,Yes,Month-to-month,Electronic check,84.97476078492794,2061.915313319409,0
655,Male,0,No,Yes,29.0,Yes,DSL,Yes,No internet,One year,Credit card,54.81361546595622,374.4395920972743,0
656,Female,0,No,No,71.0,Yes,DSL,No internet,No internet,Month-to-month,Credit card,52.366966331229854,6135.357913678831,0
657,Male,0,Yes,Yes,36.0,No,Fiber,No internet,No,Two year,Electronic check,80.39617863038134,1887.6190979667454,0
658,Male,0,Yes,No,64.0,Yes,No,Yes,Yes,Two year,Electronic check,82.16053161889897,1225.9726210047818,0
659,Male,0,Yes,Yes,23.0,No,Fiber,Yes,Yes,Month-to-month,Electronic check,24.14843738671846,7993.4027872143115,0
660,Male,0,No,No,7.0,Yes,DSL,No,No internet,Two year,Electronic check,39.41876735460311,3283.2953420012527,0
661,Male,0,No,No,,Yes,No,,No internet,One year,Mailed check,72.39830558321697,5969.888840741011,0
662,Female,0,No,Yes,59.0,Yes,Fiber,Yes,No,Month-to-month,Credit card,72.91547729702148,2614.0048660270504,1
663,Female,1,Yes,Yes,44.0,Yes,Fiber,No internet,Yes,One year,Bank transfer,37.4295285650979,300.4722466670679,0
664,Male,0,No,Yes,18.0,Yes,DSL,No,No internet,Two year,Mailed check,25.938366029083536,1914.4014075474718,0
665,Male,0,No,No,30.0,Yes,Fiber,Yes,Yes,Month-to-month,Mailed check,108.17759198252355,679.973904213598,0
666,Male,0,Yes,Yes,56.0,Yes,Fiber,Yes,No internet,Month-to-month,Mailed check,31.406781434367346,1078.4889122118109,1
667,Female,0,Yes,No,10.0,Yes,No,No internet,No internet,Month-to-month,Mailed check,98.496341772487,6400.267995190051,0
668,Female,0,Yes,Yes,52.0,Yes,DSL,No internet,No internet,Two year,Credit card,51.477793361473296,7417.17856863196,0
669,Male,1,No,Yes,29.0,Yes,No,Yes,No,One year,Credit card,96.7342304748473,7712.85453142641,1
670,Female,0,Yes,Yes,70.0,Yes,Fiber,Yes,No,One year,Electronic check,,3246.909320177622,0
671,Female,1,No,No,69.0,Yes,DSL,No internet,No,Month-to-month,Mailed check,24.4519683086723,2349.8876710795803,0
672,Male,0,Yes,Yes,21.0,Yes,Fiber,No,No,Month-to-month,Bank transfer,102.04173097619785,6376.262281438251,0
673,Male,0,No,No,4.0,No,DSL,No internet,Yes,One year,Credit card,89.3457829711964,3792.201847800075,0
674,Female,0,No,No,6.0,Yes,Fiber,No internet,No internet,One year,Bank transfer,61.77081189829165,6592.1761073422795,0
675,Female,0,No,Yes,44.0,Yes,DSL,No,No internet,Month-to-month,Mailed check,73.50355154271318,6765.880863485863,0
676,Female,0,No,Yes,67.0,Yes,DSL,No,No,Two year,Mailed check,49.56226675899434,7704.444991408415,0
677,Female,1,Yes,No,65.0,Yes,Fiber,No internet,No internet,Month-to-month,Mailed check,33.116074086207746,2756.4755148125387,0
678,Male,0,Yes,No,37.0,Yes,Fiber,Yes,No,Month-to-month,Mailed check,,2288.4089095383547,0
679,Male,0,No,No,27.0,Yes,DSL,Yes,No internet,One year,Bank transfer,68.6720815459927,4383.610698193079,0
680,Female,0,No,Yes,45.0,Yes,DSL,No,No,Two year,Electronic check,36.161346902524436,3942.976022849274,0
681,Female,0,Yes,No,45.0,Yes,DSL,No internet,Yes,Month-to-month,Electronic check,51.93068908771286,7606.688610178304,0
682,Male,0,No,No,35.0,Yes,DSL,No internet,Yes,Two year,Mailed check,47.20449900539159,2713.950256710321,0
683,Male,0,No,Yes,5.0,Yes,No,No internet,Yes,Month-to-month,Bank transfer,53.7531220468879,5833.04763266443,1
684,Male,0,No,No,1.0,Yes,No,No,No,One year,Credit card,35.30803374476433,2941.9050846036725,0
685,Female,0,Yes,Yes,32.0,Yes,Fiber,No,No internet,Two year,Electronic check,90.48879725125387,223.76976192827993,0
686,Female,0,No,No,4.0,Yes,Fiber,No internet,No internet,One year,Bank transfer,86.05711128693565,664.5728067040064,0
687,Female,0,Yes,Yes,66.0,Yes,Fiber,No,No,Month-to-month,Mailed check,93.69071869053171,1257.2461046842716,0
688,Female,0,Yes,Yes,50.0,Yes,DSL,No internet,No,One year,Credit card,63.855205453536584,3318.931244830424,0
689,Male,0,Yes,No,46.0,Yes,DSL,No,No internet,Month-to-month,Mailed check,,5512.344320429871,1
690,Male,0,No,Yes,67.0,Yes,Fiber,Yes,Yes,Month-to-month,Electronic check,32.10821959405089,3069.8213878958054,1
691,Male,0,Yes,No,8.0,Yes,No,Yes,No,Two year,Electronic check,73.11055242184753,6522.085907566988,1
692,Female,0,Yes,Yes,25.0,Yes,No,Yes,Yes,One year,Mailed check,104.07244193401031,7536.574092299729,0
693,Male,1,No,Yes,26.0,Yes,DSL,No,No,One year,Electronic check,47.60615646424076,7418.465423685902,0
694,Female,0,No,Yes,67.0,Yes,Fiber,Yes,No,Month-to-month,Credit card,75.15917953474577,300.66970289309995,1
695,Male,0,Yes,No,55.0,Yes,Fiber,Yes,Yes,Month-to-month,Electronic check,39.85964950242877,245.83706929277292,1
696,Female,1,Yes,No,8.0,No,DSL,Yes,No internet,Two year,Credit card,46.87606527306847,6121.096121770812,1
697,Female,0,Yes,Yes,21.0,Yes,No,No internet,No internet,Month-to-month,Bank transfer,105.78990017388743,5036.76229920753,0
